Body
Date,Weight,BMI,Fat
"01-12-2019","71","21.2","0"
"02-12-2019","71","21.2","0"
"03-12-2019","71","21.2","0"
"04-12-2019","71","21.2","0"
"05-12-2019","71","21.2","0"
"06-12-2019","71","21.2","0"
"07-12-2019","71","21.2","0"
"08-12-2019","71","21.2","0"
"09-12-2019","71","21.2","0"
"10-12-2019","71","21.2","0"
"11-12-2019","71","21.2","0"
"12-12-2019","71","21.2","0"
"13-12-2019","71","21.2","0"
"14-12-2019","71","21.2","0"
"15-12-2019","71","21.2","0"
"16-12-2019","71","21.2","0"
"17-12-2019","71","21.2","0"
"18-12-2019","71","21.2","0"
"19-12-2019","71","21.2","0"
"20-12-2019","71","21.2","0"
"21-12-2019","71","21.2","0"
"22-12-2019","71","21.2","0"
"23-12-2019","71","21.2","0"
"24-12-2019","71","21.2","0"
"25-12-2019","71","21.2","0"
"26-12-2019","71","21.2","0"
"27-12-2019","71","21.2","0"
"28-12-2019","71","21.2","0"
"29-12-2019","71","21.2","0"
"30-12-2019","71","21.2","0"
"31-12-2019","71","21.2","0"

Foods
Date,Calories In
"01-12-2019","0"
"02-12-2019","0"
"03-12-2019","0"
"04-12-2019","0"
"05-12-2019","0"
"06-12-2019","0"
"07-12-2019","0"
"08-12-2019","0"
"09-12-2019","0"
"10-12-2019","0"
"11-12-2019","0"
"12-12-2019","0"
"13-12-2019","0"
"14-12-2019","0"
"15-12-2019","0"
"16-12-2019","0"
"17-12-2019","0"
"18-12-2019","0"
"19-12-2019","0"
"20-12-2019","0"
"21-12-2019","0"
"22-12-2019","0"
"23-12-2019","0"
"24-12-2019","0"
"25-12-2019","0"
"26-12-2019","0"
"27-12-2019","0"
"28-12-2019","0"
"29-12-2019","0"
"30-12-2019","0"
"31-12-2019","0"

Activities
Date,Calories Burned,Steps,Distance,Floors,Minutes Sedentary,Minutes Lightly Active,Minutes Fairly Active,Minutes Very Active,Activity Calories
"01-12-2019","2,153","2,565","1.95","1","801","121","0","0","442"
"02-12-2019","2,472","8,557","6.6","11","762","141","16","26","912"
"03-12-2019","2,808","10,475","8","22","667","200","59","27","1,368"
"04-12-2019","2,056","3,016","2.28","11","850","86","7","7","440"
"05-12-2019","2,394","5,518","4.25","15","1,245","171","20","4","861"
"06-12-2019","2,710","9,899","7.59","16","698","138","15","63","1,162"
"07-12-2019","3,158","11,726","8.9","15","595","286","24","51","1,726"
"08-12-2019","2,958","12,872","9.75","39","618","239","23","49","1,514"
"09-12-2019","3,707","21,386","16.19","37","532","196","54","146","2,394"
"10-12-2019","2,658","9,592","7.28","43","770","159","57","32","1,182"
"11-12-2019","3,731","20,123","15.31","27","553","204","62","139","2,448"
"12-12-2019","2,174","4,223","3.21","8","722","111","13","4","569"
"13-12-2019","3,145","14,449","10.97","44","665","278","65","34","1,788"
"14-12-2019","3,035","11,778","8.94","29","687","166","38","72","1,457"
"15-12-2019","3,320","17,480","13.17","24","507","246","60","75","1,985"
"16-12-2019","3,021","14,288","10.89","34","674","192","63","54","1,626"
"17-12-2019","2,939","12,545","9.52","29","651","225","59","34","1,534"
"18-12-2019","2,736","9,691","7.35","35","711","237","13","24","1,291"
"19-12-2019","2,854","6,828","5.18","9","657","307","17","5","1,379"
"20-12-2019","3,053","9,341","6.97","5","687","239","34","37","1,546"
"21-12-2019","2,726","11,527","8.75","8","709","151","22","65","1,208"
"22-12-2019","2,795","10,181","7.68","16","760","152","27","63","1,242"
"23-12-2019","2,392","4,501","3.42","1","828","152","6","20","762"
"24-12-2019","3,263","10,969","8.31","26","865","74","14","19","522"
"25-12-2019","3,086","11,060","8.62","19","1,440","0","0","0","0"
"26-12-2019","3,944","23,588","17.9","13","1,440","0","0","0","0"
"27-12-2019","2,940","11,622","8.82","26","1,421","19","0","0","61"
"28-12-2019","3,291","13,935","10.94","14","1,108","193","51","88","1,843"
"29-12-2019","3,100","12,566","9.39","13","1,148","255","15","22","1,370"
"30-12-2019","1,827","667","0.51","0","1,411","29","0","0","97"
"31-12-2019","4,019","16,691","12.64","29","889","434","63","54","2,803"

Sleep
Start Time,End Time,Minutes Asleep,Minutes Awake,Number of Awakenings,Time in Bed,Minutes REM Sleep,Minutes Light Sleep,Minutes Deep Sleep
"24-12-2019 1:13 am","24-12-2019 9:01 am","388","80","37","468","71","248","69"
"23-12-2019 3:07 am","23-12-2019 10:21 am","379","55","31","434","66","227","86"
"22-12-2019 2:55 am","22-12-2019 10:13 am","380","58","34","438","76","218","86"
"20-12-2019 11:10 pm","21-12-2019 7:23 am","415","78","39","493","69","264","82"
"20-12-2019 3:54 pm","20-12-2019 8:49 pm","261","34","15","295","32","148","81"
