Body
Date,Weight,BMI,Fat
"01-05-2020","71","21.2","0"
"02-05-2020","71","21.2","0"
"03-05-2020","71","21.2","0"
"04-05-2020","71","21.2","0"
"05-05-2020","71","21.2","0"
"06-05-2020","71","21.2","0"
"07-05-2020","71","21.2","0"
"08-05-2020","71","21.2","0"
"09-05-2020","71","21.2","0"
"10-05-2020","71","21.2","0"
"11-05-2020","71","21.2","0"
"12-05-2020","71","21.2","0"
"13-05-2020","71","21.2","0"
"14-05-2020","71","21.2","0"
"15-05-2020","71","21.2","0"
"16-05-2020","71","21.2","0"
"17-05-2020","71","21.2","0"
"18-05-2020","71","21.2","0"
"19-05-2020","71","21.2","0"
"20-05-2020","71","21.2","0"
"21-05-2020","71","21.2","0"
"22-05-2020","71","21.2","0"
"23-05-2020","71","21.2","0"
"24-05-2020","71","21.2","0"
"25-05-2020","71","21.2","0"
"26-05-2020","71","21.2","0"
"27-05-2020","71","21.2","0"
"28-05-2020","71","21.2","0"
"29-05-2020","71","21.2","0"
"30-05-2020","71","21.2","0"
"31-05-2020","71","21.2","0"

Foods
Date,Calories In
"01-05-2020","0"
"02-05-2020","0"
"03-05-2020","0"
"04-05-2020","0"
"05-05-2020","0"
"06-05-2020","0"
"07-05-2020","0"
"08-05-2020","0"
"09-05-2020","0"
"10-05-2020","0"
"11-05-2020","0"
"12-05-2020","0"
"13-05-2020","0"
"14-05-2020","0"
"15-05-2020","0"
"16-05-2020","0"
"17-05-2020","0"
"18-05-2020","0"
"19-05-2020","0"
"20-05-2020","0"
"21-05-2020","0"
"22-05-2020","0"
"23-05-2020","0"
"24-05-2020","0"
"25-05-2020","0"
"26-05-2020","0"
"27-05-2020","0"
"28-05-2020","0"
"29-05-2020","0"
"30-05-2020","0"
"31-05-2020","0"

Activities
Date,Calories Burned,Steps,Distance,Floors,Minutes Sedentary,Minutes Lightly Active,Minutes Fairly Active,Minutes Very Active,Activity Calories
"01-05-2020","2,193","3,822","2.9","4","786","108","7","9","547"
"02-05-2020","2,693","6,890","5.23","5","642","211","23","22","1,136"
"03-05-2020","2,738","8,191","8.31","13","692","154","17","36","1,124"
"04-05-2020","2,300","3,557","2.7","8","848","93","19","24","657"
"05-05-2020","2,019","1,557","1.18","1","858","104","0","0","371"
"06-05-2020","2,254","3,409","2.59","2","772","172","0","0","664"
"07-05-2020","2,126","2,447","1.86","3","849","120","0","0","444"
"08-05-2020","2,671","6,286","4.75","6","649","238","6","5","1,124"
"09-05-2020","2,831","10,442","7.93","12","1,125","158","45","50","1,262"
"10-05-2020","2,090","2,092","1.59","2","845","129","0","0","440"
"11-05-2020","2,231","3,203","2.43","5","839","141","14","0","611"
"12-05-2020","2,134","2,853","2.17","2","812","149","0","0","522"
"13-05-2020","2,288","3,363","2.53","0","808","172","0","0","667"
"14-05-2020","2,435","5,602","4.25","4","784","162","15","14","840"
"15-05-2020","2,092","1,952","1.48","5","879","105","12","0","425"
"16-05-2020","2,424","3,651","2.75","7","750","205","7","0","827"
"17-05-2020","2,700","8,004","6.08","42","689","176","30","40","1,167"
"18-05-2020","2,449","5,942","5.98","7","825","108","19","27","810"
"19-05-2020","2,104","2,484","1.89","5","853","136","0","0","476"
"20-05-2020","2,492","5,960","4.49","4","748","162","32","11","920"
"21-05-2020","2,276","2,965","2.25","1","788","104","24","14","643"
"22-05-2020","1,905","1,309","0.99","5","929","55","0","0","201"
"23-05-2020","2,530","6,065","4.57","20","657","223","7","13","985"
"24-05-2020","2,215","3,250","2.47","0","785","174","0","0","627"
"25-05-2020","3,018","13,730","10.42","80","622","131","60","78","1,493"
"26-05-2020","2,064","1,887","1.43","4","941","111","0","0","378"
"27-05-2020","2,162","2,367","1.8","4","868","140","0","0","500"
"28-05-2020","1,799","532","0.4","0","893","33","0","0","112"
"29-05-2020","2,192","2,086","1.41","3","822","112","8","4","482"
"30-05-2020","2,209","2,694","2.04","3","771","146","0","0","537"
"31-05-2020","4,000","25,192","19.01","281","587","108","85","187","2,640"

Sleep
Start Time,End Time,Minutes Asleep,Minutes Awake,Number of Awakenings,Time in Bed,Minutes REM Sleep,Minutes Light Sleep,Minutes Deep Sleep
"31-05-2020 12:17 am","31-05-2020 8:10 am","412","61","47","473","65","249","98"
"30-05-2020 12:50 am","30-05-2020 9:33 am","438","85","44","523","53","252","133"
"28-05-2020 8:19 pm","29-05-2020 4:33 am","401","93","43","494","41","270","90"
"27-05-2020 11:37 pm","28-05-2020 8:12 am","438","76","38","514","63","292","83"
"27-05-2020 12:44 am","27-05-2020 7:56 am","351","81","31","432","13","255","83"
"26-05-2020 12:43 am","26-05-2020 7:11 am","312","76","32","388","49","185","78"
"25-05-2020 12:37 am","25-05-2020 9:46 am","480","69","47","549","41","364","75"
"24-05-2020 1:20 am","24-05-2020 9:21 am","402","79","45","481","82","201","119"
"22-05-2020 11:52 pm","23-05-2020 8:52 am","447","93","49","540","78","230","139"
"22-05-2020 12:17 am","22-05-2020 7:54 am","393","63","45","456","73","229","91"
"20-05-2020 11:53 pm","21-05-2020 8:24 am","434","76","44","510","38","320","76"
"19-05-2020 11:50 pm","20-05-2020 7:58 am","391","96","34","487","56","244","91"
"19-05-2020 12:30 am","19-05-2020 8:01 am","382","69","35","451","33","249","100"
"18-05-2020 12:11 am","18-05-2020 7:52 am","370","91","33","461","44","258","68"
"17-05-2020 1:45 am","17-05-2020 10:10 am","412","93","38","505","55","248","109"
"16-05-2020 1:00 am","16-05-2020 8:58 am","394","84","37","478","65","226","103"
"15-05-2020 12:24 am","15-05-2020 7:49 am","369","75","36","444","57","225","87"
"14-05-2020 12:09 am","14-05-2020 7:54 am","392","73","38","465","56","242","94"
"13-05-2020 12:10 am","13-05-2020 7:50 am","389","71","40","460","61","259","69"
"12-05-2020 12:06 am","12-05-2020 8:05 am","400","79","41","479","40","268","92"
"11-05-2020 12:41 am","11-05-2020 8:07 am","347","99","31","446","45","206","96"
"10-05-2020 1:37 am","10-05-2020 9:24 am","403","63","46","466","50","251","102"
"09-05-2020 9:21 am","09-05-2020 10:23 am","54","8","0","62","N/A","N/A","N/A"
"08-05-2020 12:54 am","08-05-2020 9:57 am","450","92","43","542","58","296","96"
"06-05-2020 11:48 pm","07-05-2020 7:39 am","400","71","36","471","69","268","63"
"05-05-2020 11:26 pm","06-05-2020 7:42 am","422","74","34","496","82","240","100"
"05-05-2020 12:07 am","05-05-2020 8:05 am","387","91","45","478","48","247","92"
"04-05-2020 12:44 am","04-05-2020 8:20 am","375","81","36","456","97","181","97"
"03-05-2020 1:01 am","03-05-2020 10:02 am","460","81","46","541","39","285","136"
"02-05-2020 12:58 am","02-05-2020 10:01 am","449","93","56","542","37","324","88"
"30-04-2020 11:25 pm","01-05-2020 8:15 am","444","86","40","530","58","344","42"

Food Log 20200501
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

Food Log 20200502
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

Food Log 20200503
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

Food Log 20200504
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

Food Log 20200505
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

Food Log 20200506
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

Food Log 20200507
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

Food Log 20200508
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

