Body
Date,Weight,BMI,Fat
"01-11-2019","71","21.2","0"
"02-11-2019","71","21.2","0"
"03-11-2019","71","21.2","0"
"04-11-2019","71","21.2","0"
"05-11-2019","71","21.2","0"
"06-11-2019","71","21.2","0"
"07-11-2019","71","21.2","0"
"08-11-2019","71","21.2","0"
"09-11-2019","71","21.2","0"
"10-11-2019","71","21.2","0"
"11-11-2019","71","21.2","0"
"12-11-2019","71","21.2","0"
"13-11-2019","71","21.2","0"
"14-11-2019","71","21.2","0"
"15-11-2019","71","21.2","0"
"16-11-2019","71","21.2","0"
"17-11-2019","71","21.2","0"
"18-11-2019","71","21.2","0"
"19-11-2019","71","21.2","0"
"20-11-2019","71","21.2","0"
"21-11-2019","71","21.2","0"
"22-11-2019","71","21.2","0"
"23-11-2019","71","21.2","0"
"24-11-2019","71","21.2","0"
"25-11-2019","71","21.2","0"
"26-11-2019","71","21.2","0"
"27-11-2019","71","21.2","0"
"28-11-2019","71","21.2","0"
"29-11-2019","71","21.2","0"
"30-11-2019","71","21.2","0"

Foods
Date,Calories In
"01-11-2019","0"
"02-11-2019","0"
"03-11-2019","0"
"04-11-2019","0"
"05-11-2019","0"
"06-11-2019","0"
"07-11-2019","0"
"08-11-2019","0"
"09-11-2019","0"
"10-11-2019","0"
"11-11-2019","0"
"12-11-2019","0"
"13-11-2019","0"
"14-11-2019","0"
"15-11-2019","0"
"16-11-2019","0"
"17-11-2019","0"
"18-11-2019","0"
"19-11-2019","0"
"20-11-2019","0"
"21-11-2019","0"
"22-11-2019","0"
"23-11-2019","0"
"24-11-2019","0"
"25-11-2019","0"
"26-11-2019","0"
"27-11-2019","0"
"28-11-2019","0"
"29-11-2019","0"
"30-11-2019","0"

Activities
Date,Calories Burned,Steps,Distance,Floors,Minutes Sedentary,Minutes Lightly Active,Minutes Fairly Active,Minutes Very Active,Activity Calories
"01-11-2019","2,884","10,472","7.95","22","757","206","45","46","1,466"
"02-11-2019","2,749","8,345","6.33","27","542","208","44","19","1,267"
"03-11-2019","2,831","9,981","7.54","5","622","227","26","41","1,387"
"04-11-2019","3,898","21,948","16.65","30","581","194","78","152","2,634"
"05-11-2019","2,770","10,023","7.61","19","700","216","59","23","1,361"
"06-11-2019","3,763","20,253","15.14","26","599","238","38","120","2,460"
"07-11-2019","3,246","15,234","11.6","28","695","193","45","89","1,843"
"08-11-2019","2,400","6,542","5.01","11","797","153","11","12","845"
"09-11-2019","3,492","17,799","13.5","32","477","154","26","129","2,063"
"10-11-2019","3,545","17,924","13.57","19","499","232","45","116","2,230"
"11-11-2019","2,478","7,948","6.03","19","763","202","18","3","972"
"12-11-2019","2,544","6,636","5.08","12","853","136","16","17","752"
"13-11-2019","3,023","12,293","9.32","22","1,440","0","0","0","0"
"14-11-2019","3,041","13,727","10.33","24","1,440","0","0","0","0"
"15-11-2019","3,063","13,338","10.12","50","1,440","0","0","0","0"
"16-11-2019","2,900","11,339","8.61","51","1,440","0","0","0","0"
"17-11-2019","3,482","13,355","10.08","46","1,440","0","0","0","0"
"18-11-2019","3,445","16,977","12.81","94","1,440","0","0","0","0"
"19-11-2019","2,919","10,546","8","20","1,259","140","32","9","906"
"20-11-2019","4,051","23,854","18.11","19","1,027","180","44","189","2,752"
"21-11-2019","2,808","9,419","7.22","16","1,174","191","33","42","1,319"
"22-11-2019","2,919","13,453","10.2","32","1,155","224","37","24","1,438"
"23-11-2019","3,906","18,760","14.19","20","1,109","117","31","183","2,445"
"24-11-2019","2,314","5,077","3.93","4","1,255","185","0","0","752"
"25-11-2019","3,676","19,902","15.11","34","1,047","235","28","130","2,360"
"26-11-2019","2,751","9,307","6.98","27","1,158","252","15","15","1,281"
"27-11-2019","3,818","21,343","16.2","22","1,027","224","61","128","2,547"
"28-11-2019","2,598","8,065","6.12","4","1,198","194","24","24","1,080"
"29-11-2019","2,572","8,446","6.34","22","699","232","16","9","1,105"
"30-11-2019","3,829","22,167","16.81","24","609","236","49","131","2,502"

Sleep
Start Time,End Time,Minutes Asleep,Minutes Awake,Number of Awakenings,Time in Bed,Minutes REM Sleep,Minutes Light Sleep,Minutes Deep Sleep
"30-11-2019 1:26 am","30-11-2019 8:21 am","353","62","25","415","42","212","99"
"28-11-2019 11:13 pm","29-11-2019 7:18 am","429","55","35","484","108","214","107"
"12-11-2019 12:32 am","12-11-2019 7:30 am","362","56","26","418","36","281","45"
"10-11-2019 11:51 pm","11-11-2019 7:25 am","385","69","38","454","74","217","94"
"10-11-2019 12:55 am","10-11-2019 10:03 am","448","100","44","548","19","367","62"
"08-11-2019 11:59 pm","09-11-2019 10:53 am","563","91","50","654","99","350","114"
"07-11-2019 11:41 pm","08-11-2019 7:28 am","401","66","32","467","67","269","65"
"07-11-2019 12:16 am","07-11-2019 7:14 am","354","64","22","418","45","260","49"
"05-11-2019 11:47 pm","06-11-2019 7:12 am","382","63","34","445","79","229","74"
"04-11-2019 11:58 pm","05-11-2019 7:20 am","374","68","25","442","25","299","50"
"04-11-2019 12:06 am","04-11-2019 7:22 am","377","58","31","435","34","286","57"
"03-11-2019 3:01 am","03-11-2019 10:45 am","395","68","41","463","32","274","89"
"02-11-2019 11:28 pm","03-11-2019 1:01 am","83","10","0","93","N/A","N/A","N/A"
"01-11-2019 11:11 pm","02-11-2019 9:07 am","505","91","60","596","79","296","130"
"01-11-2019 12:38 am","01-11-2019 7:05 am","323","63","24","386","52","193","78"

Food Log 20191101
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

Food Log 20191102
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

Food Log 20191103
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

Food Log 20191104
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

Food Log 20191105
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

Food Log 20191106
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

Food Log 20191107
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

Food Log 20191108
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

Food Log 20191109
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

Food Log 20191110
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

Food Log 20191111
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

Food Log 20191112
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

Food Log 20191113
Daily Totals
"","Calories","0"
"","Fat","0 g"
"","Fiber","0 g"
"","Carbs","0 g"
"","Sodium","0 mg"
"","Protein","0 g"
"","Water","0 ml"

Food Log 20191114
